turno,replica,braco,veiculos,dist_km,tempo_min,custo_brl,servidas,demanda_total,cobertura,custo_por_pass,pico,pico_repositorio,superlotados,desconforto,acima_tempo,paradas_repetidas
manha_1,395,cw1,5,192.05,410.0,466.41,187,198,94.44444444444444,2.4941711229946524,46,59,0,32,2,1
manha_1,395,cw13,5,174.85,370.0,424.64,187,198,94.44444444444444,2.270802139037433,46,59,0,32,2,1
manha_1,395,multi,5,203.95,430.0,495.32,187,198,94.44444444444444,2.648770053475936,47,47,0,25,0,1
manha_1,396,cw1,4,159.9,348.0,388.33,177,198,89.39393939393939,2.1939548022598867,48,50,0,32,2,1
manha_1,396,cw13,4,158.25,341.0,384.33,177,198,89.39393939393939,2.1713559322033897,48,50,0,32,2,1
manha_1,396,multi,5,179.3,386.0,435.44,177,198,89.39393939393939,2.4601129943502826,47,47,0,16,0,1
manha_1,397,cw1,4,175.4,376.0,425.98,184,198,92.92929292929293,2.315108695652174,48,58,0,33,2,4
manha_1,397,cw13,4,161.25,343.0,391.61,184,198,92.92929292929293,2.1283152173913042,48,53,0,33,2,4
manha_1,397,multi,6,254.1,527.0,617.11,184,198,92.92929292929293,3.353858695652174,44,44,0,10,1,0
manha_1,398,cw1,5,191.05,410.0,464.0,185,198,93.43434343434343,2.5081081081081082,47,48,0,22,1,1
manha_1,398,cw13,5,190.1,402.0,461.67,185,198,93.43434343434343,2.495513513513514,44,45,0,14,1,1
manha_1,398,multi,6,236.5,495.0,574.37,185,198,93.43434343434343,3.1047027027027028,47,47,0,14,0,1
manha_1,399,cw1,5,179.15,383.0,435.09,175,198,88.38383838383838,2.4862285714285712,47,47,0,11,1,0
manha_1,399,cw13,5,178.4,384.0,433.26,175,198,88.38383838383838,2.4757714285714285,47,47,0,15,0,0
manha_1,399,multi,5,192.75,411.0,468.12,175,198,88.38383838383838,2.6749714285714288,48,48,0,29,0,0
manha_2,0,cw1,1,48.62,101.0,118.08,26,37,70.27027027027027,4.541538461538462,25,25,0,0,1,2
manha_2,0,cw13,1,48.52,103.0,117.84,26,37,70.27027027027027,4.532307692307692,25,25,0,0,1,2
manha_2,0,multi,2,81.62,167.0,198.22,26,37,70.27027027027027,7.623846153846154,20,20,0,0,0,2
manha_2,1,cw1,1,48.5,101.0,117.79,27,37,72.97297297297297,4.362592592592593,26,26,0,0,1,2
manha_2,1,cw13,1,48.4,103.0,117.54,27,37,72.97297297297297,4.3533333333333335,26,26,0,0,1,2
manha_2,1,multi,2,78.3,159.0,190.16,27,37,72.97297297297297,7.042962962962963,19,19,0,0,0,1
manha_2,2,cw1,1,47.1,98.0,114.39,31,37,83.78378378378379,3.69,28,28,0,0,1,2
manha_2,2,cw13,1,47.0,100.0,114.14,31,37,83.78378378378379,3.681935483870968,28,28,0,0,1,2
manha_2,2,multi,2,57.5,124.0,139.64,31,37,83.78378378378379,4.5045161290322575,30,30,0,0,0,2
manha_2,3,cw1,1,48.52,101.0,117.84,28,37,75.67567567567568,4.208571428571429,27,27,0,0,1,2
manha_2,3,cw13,1,48.42,103.0,117.59,28,37,75.67567567567568,4.199642857142857,27,27,0,0,1,2
manha_2,3,multi,2,80.82,165.0,196.28,28,37,75.67567567567568,7.01,23,23,0,0,0,1
manha_2,4,cw1,1,48.5,101.0,117.79,33,37,89.1891891891892,3.56939393939394,31,31,0,0,1,2
manha_2,4,cw13,1,48.4,103.0,117.54,33,37,89.1891891891892,3.561818181818182,31,31,0,0,1,2
manha_2,4,multi,2,77.2,158.0,187.48,33,37,89.1891891891892,5.681212121212121,27,27,0,0,0,2
manha_2,5,cw1,1,38.42,86.0,93.31,29,37,78.37837837837837,3.2175862068965517,25,36,0,0,0,2
manha_2,5,cw13,1,38.42,86.0,93.31,29,37,78.37837837837837,3.2175862068965517,25,36,0,0,0,2
manha_2,5,multi,2,66.52,143.0,161.55,29,37,78.37837837837837,5.570689655172414,20,20,0,0,0,1
manha_2,6,cw1,1,48.5,101.0,117.79,30,37,81.08108108108108,3.9263333333333335,30,30,0,0,1,2
manha_2,6,cw13,1,48.4,103.0,117.54,30,37,81.08108108108108,3.918,30,30,0,0,1,2
manha_2,6,multi,2,79.1,165.0,192.1,30,37,81.08108108108108,6.403333333333333,23,23,0,0,0,1
manha_2,7,cw1,1,38.4,85.0,93.26,25,37,67.56756756756756,3.7304000000000004,22,32,0,0,0,2
manha_2,7,cw13,1,38.4,85.0,93.26,25,37,67.56756756756756,3.7304000000000004,22,32,0,0,0,2
manha_2,7,multi,1,41.8,90.0,101.52,25,37,67.56756756756756,4.0607999999999995,22,22,0,0,0,1
manha_2,8,cw1,1,48.4,100.0,117.54,29,37,78.37837837837837,4.053103448275862,29,29,0,0,1,2
manha_2,8,cw13,1,48.3,102.0,117.3,29,37,78.37837837837837,4.044827586206896,29,29,0,0,1,2
manha_2,8,multi,2,53.5,114.0,129.93,29,37,78.37837837837837,4.480344827586207,24,24,0,0,0,0
manha_2,9,cw1,1,48.52,101.0,117.84,24,37,64.86486486486487,4.91,23,23,0,0,1,2
manha_2,9,cw13,1,48.42,103.0,117.59,24,37,64.86486486486487,4.899583333333333,23,23,0,0,1,2
manha_2,9,multi,2,80.82,165.0,196.28,24,37,64.86486486486487,8.178333333333333,21,21,0,0,0,1
manha_2,10,cw1,1,38.52,85.0,93.55,26,37,70.27027027027027,3.598076923076923,24,34,0,0,0,2
manha_2,10,cw13,1,38.52,85.0,93.55,26,37,70.27027027027027,3.598076923076923,24,34,0,0,0,2
manha_2,10,multi,2,65.02,136.0,157.91,26,37,70.27027027027027,6.0734615384615385,22,22,0,0,0,1
manha_2,11,cw1,1,48.62,101.0,118.08,26,37,70.27027027027027,4.541538461538462,24,24,0,0,1,2
manha_2,11,cw13,1,48.52,103.0,117.84,26,37,70.27027027027027,4.532307692307692,24,24,0,0,1,2
manha_2,11,multi,2,73.02,152.0,177.34,26,37,70.27027027027027,6.820769230769231,21,21,0,0,0,1
manha_2,12,cw1,1,38.42,86.0,93.31,25,37,67.56756756756756,3.7324,24,31,0,0,0,2
manha_2,12,cw13,1,38.42,86.0,93.31,25,37,67.56756756756756,3.7324,24,31,0,0,0,2
manha_2,12,multi,2,65.92,137.0,160.09,25,37,67.56756756756756,6.4036,21,21,0,0,0,1
manha_2,13,cw1,1,48.62,101.0,118.08,23,37,62.16216216216216,5.133913043478261,23,23,0,0,1,2
manha_2,13,cw13,1,48.52,103.0,117.84,23,37,62.16216216216216,5.1234782608695655,23,23,0,0,1,2
manha_2,13,multi,2,75.42,154.0,183.16,23,37,62.16216216216216,7.963478260869565,18,18,0,0,0,1
manha_2,14,cw1,1,48.52,101.0,117.84,27,37,72.97297297297297,4.364444444444445,26,26,0,0,1,2
manha_2,14,cw13,1,48.42,103.0,117.59,27,37,72.97297297297297,4.355185185185185,26,26,0,0,1,2
manha_2,14,multi,2,60.02,131.0,145.77,27,37,72.97297297297297,5.398888888888889,23,23,0,0,0,1
manha_2,15,cw1,1,48.62,101.0,118.08,26,37,70.27027027027027,4.541538461538462,24,24,0,0,1,2
manha_2,15,cw13,1,48.52,103.0,117.84,26,37,70.27027027027027,4.532307692307692,24,24,0,0,1,2
manha_2,15,multi,2,72.82,150.0,176.85,26,37,70.27027027027027,6.801923076923076,21,21,0,0,0,1
manha_2,16,cw1,1,48.62,101.0,118.08,31,37,83.78378378378379,3.809032258064516,29,29,0,0,1,2
manha_2,16,cw13,1,48.52,103.0,117.84,31,37,83.78378378378379,3.801290322580645,29,29,0,0,1,2
manha_2,16,multi,2,64.42,132.0,156.45,31,37,83.78378378378379,5.046774193548386,24,24,0,0,0,1
manha_2,17,cw1,1,38.72,84.0,94.04,23,37,62.16216216216216,4.0886956521739135,20,24,0,0,0,2
manha_2,17,cw13,1,42.32,96.0,102.78,23,37,62.16216216216216,4.468695652173913,21,24,0,0,1,2
manha_2,17,multi,1,40.72,90.0,98.89,23,37,62.16216216216216,4.299565217391304,21,21,0,0,0,1
manha_2,18,cw1,1,48.52,101.0,117.84,29,37,78.37837837837837,4.063448275862069,29,29,0,0,1,2
manha_2,18,cw13,1,48.42,103.0,117.59,29,37,78.37837837837837,4.054827586206897,29,29,0,0,1,2
manha_2,18,multi,2,58.82,128.0,142.85,29,37,78.37837837837837,4.925862068965517,23,23,0,0,0,0
manha_2,19,cw1,1,48.52,101.0,117.84,27,37,72.97297297297297,4.364444444444445,26,26,0,0,1,2
manha_2,19,cw13,1,48.42,103.0,117.59,27,37,72.97297297297297,4.355185185185185,26,26,0,0,1,2
manha_2,19,multi,2,77.42,165.0,188.02,27,37,72.97297297297297,6.963703703703704,23,23,0,0,0,0
manha_2,20,cw1,1,41.0,84.0,99.57,25,37,67.56756756756756,3.9827999999999997,25,25,0,0,0,0
manha_2,20,cw13,1,41.0,84.0,99.57,25,37,67.56756756756756,3.9827999999999997,25,25,0,0,0,0
manha_2,20,multi,2,59.6,128.0,144.74,25,37,67.56756756756756,5.7896,22,22,0,0,0,0
manha_2,21,cw1,1,47.6,98.0,115.6,23,37,62.16216216216216,5.0260869565217385,21,21,0,0,1,2
manha_2,21,cw13,1,47.5,100.0,115.36,23,37,62.16216216216216,5.015652173913043,21,21,0,0,1,2
manha_2,21,multi,2,62.6,137.0,152.03,23,37,62.16216216216216,6.61,20,20,0,0,0,1
manha_2,22,cw1,1,48.62,101.0,118.08,27,37,72.97297297297297,4.373333333333333,25,25,0,0,1,2
manha_2,22,cw13,1,48.52,103.0,117.84,27,37,72.97297297297297,4.364444444444445,25,25,0,0,1,2
manha_2,22,multi,2,72.22,150.0,175.39,27,37,72.97297297297297,6.495925925925925,21,21,0,0,0,1
manha_2,23,cw1,1,48.62,101.0,118.08,30,37,81.08108108108108,3.936,29,29,0,0,1,2
manha_2,23,cw13,1,48.52,103.0,117.84,30,37,81.08108108108108,3.928,29,29,0,0,1,2
manha_2,23,multi,2,73.62,153.0,178.8,30,37,81.08108108108108,5.96,25,25,0,0,0,1
manha_2,24,cw1,1,38.4,85.0,93.26,28,37,75.67567567567568,3.330714285714286,27,35,0,0,0,2
manha_2,24,cw13,1,38.4,85.0,93.26,28,37,75.67567567567568,3.330714285714286,27,35,0,0,0,2
manha_2,24,multi,2,59.1,128.0,143.53,28,37,75.67567567567568,5.126071428571429,24,24,0,0,0,0
manha_2,25,cw1,1,43.9,93.0,106.62,27,37,72.97297297297297,3.948888888888889,27,27,0,0,1,1
manha_2,25,cw13,1,43.8,95.0,106.37,27,37,72.97297297297297,3.93962962962963,27,27,0,0,1,1
manha_2,25,multi,2,59.8,128.0,145.23,27,37,72.97297297297297,5.378888888888889,24,24,0,0,0,0
manha_2,26,cw1,1,48.4,100.0,117.54,24,37,64.86486486486487,4.8975,23,23,0,0,1,2
manha_2,26,cw13,1,48.3,102.0,117.3,24,37,64.86486486486487,4.8875,23,23,0,0,1,2
manha_2,26,multi,2,76.8,165.0,186.51,24,37,64.86486486486487,7.771249999999999,18,18,0,0,0,0
manha_2,27,cw1,1,38.3,85.0,93.02,24,37,64.86486486486487,3.875833333333333,19,30,0,0,0,2
manha_2,27,cw13,1,38.3,85.0,93.02,24,37,64.86486486486487,3.875833333333333,19,30,0,0,0,2
manha_2,27,multi,1,39.0,85.0,94.72,24,37,64.86486486486487,3.9466666666666668,20,20,0,0,0,1
manha_2,28,cw1,1,38.52,85.0,93.55,27,37,72.97297297297297,3.464814814814815,23,32,0,0,0,2
manha_2,28,cw13,1,38.52,85.0,93.55,27,37,72.97297297297297,3.464814814814815,23,32,0,0,0,2
manha_2,28,multi,2,70.32,151.0,170.78,27,37,72.97297297297297,6.325185185185185,22,22,0,0,0,2
manha_2,29,cw1,1,32.9,73.0,79.9,21,37,56.75675675675676,3.804761904761905,19,25,0,0,0,1
manha_2,29,cw13,1,32.9,73.0,79.9,21,37,56.75675675675676,3.804761904761905,19,25,0,0,0,1
manha_2,29,multi,1,39.0,82.0,94.72,21,37,56.75675675675676,4.51047619047619,19,19,0,0,0,0
manha_2,30,cw1,1,48.62,101.0,118.08,29,37,78.37837837837837,4.071724137931034,29,29,0,0,1,2
manha_2,30,cw13,1,48.52,103.0,117.84,29,37,78.37837837837837,4.063448275862069,29,29,0,0,1,2
manha_2,30,multi,2,59.82,128.0,145.28,29,37,78.37837837837837,5.009655172413793,26,26,0,0,0,1
manha_2,31,cw1,1,44.02,93.0,106.91,24,37,64.86486486486487,4.454583333333333,24,24,0,0,1,1
manha_2,31,cw13,1,43.92,95.0,106.66,24,37,64.86486486486487,4.444166666666667,24,24,0,0,1,1
manha_2,31,multi,2,57.12,120.0,138.72,24,37,64.86486486486487,5.78,20,20,0,0,0,0
manha_2,32,cw1,1,48.5,101.0,117.79,23,37,62.16216216216216,5.121304347826087,23,23,0,0,1,2
manha_2,32,cw13,1,48.4,103.0,117.54,23,37,62.16216216216216,5.110434782608696,23,23,0,0,1,2
manha_2,32,multi,2,74.4,154.0,180.69,23,37,62.16216216216216,7.856086956521739,19,19,0,0,0,2
manha_2,33,cw1,1,38.52,85.0,93.55,31,37,83.78378378378379,3.017741935483871,29,37,0,0,0,2
manha_2,33,cw13,1,38.52,85.0,93.55,31,37,83.78378378378379,3.017741935483871,29,37,0,0,0,2
manha_2,33,multi,2,59.62,131.0,144.79,31,37,83.78378378378379,4.670645161290322,25,25,0,0,0,0
manha_2,34,cw1,1,48.62,101.0,118.08,29,37,78.37837837837837,4.071724137931034,29,29,0,0,1,2
manha_2,34,cw13,1,48.52,103.0,117.84,29,37,78.37837837837837,4.063448275862069,29,29,0,0,1,2
manha_2,34,multi,2,58.52,123.0,142.12,29,37,78.37837837837837,4.900689655172414,24,24,0,0,0,0
manha_2,35,cw1,1,38.52,85.0,93.55,26,37,70.27027027027027,3.598076923076923,23,31,0,0,0,2
manha_2,35,cw13,1,38.52,85.0,93.55,26,37,70.27027027027027,3.598076923076923,23,31,0,0,0,2
manha_2,35,multi,2,63.12,132.0,153.29,26,37,70.27027027027027,5.895769230769231,22,22,0,0,0,1
manha_2,36,cw1,1,48.5,101.0,117.79,25,37,67.56756756756756,4.711600000000001,23,23,0,0,1,2
manha_2,36,cw13,1,48.4,103.0,117.54,25,37,67.56756756756756,4.7016,23,23,0,0,1,2
manha_2,36,multi,2,66.3,144.0,161.01,25,37,67.56756756756756,6.4403999999999995,19,19,0,0,0,1
manha_2,37,cw1,1,46.9,99.0,113.9,22,37,59.45945945945946,5.177272727272728,20,20,0,0,1,2
manha_2,37,cw13,1,46.7,96.0,113.42,22,37,59.45945945945946,5.155454545454545,20,20,0,0,1,2
manha_2,37,multi,2,57.9,128.0,140.61,22,37,59.45945945945946,6.391363636363637,15,15,0,0,0,1
manha_2,38,cw1,1,44.02,93.0,106.91,28,37,75.67567567567568,3.818214285714286,28,28,0,0,1,1
manha_2,38,cw13,1,43.92,95.0,106.66,28,37,75.67567567567568,3.809285714285714,28,28,0,0,1,1
manha_2,38,multi,2,66.92,140.0,162.53,28,37,75.67567567567568,5.804642857142857,24,24,0,0,0,0
manha_2,39,cw1,1,48.5,101.0,117.79,27,37,72.97297297297297,4.362592592592593,25,25,0,0,1,2
manha_2,39,cw13,1,48.4,103.0,117.54,27,37,72.97297297297297,4.3533333333333335,25,25,0,0,1,2
manha_2,39,multi,2,54.2,121.0,131.63,27,37,72.97297297297297,4.875185185185185,22,22,0,0,0,1
manha_2,40,cw1,1,43.92,93.0,106.66,19,37,51.351351351351354,5.613684210526316,19,19,0,0,1,1
manha_2,40,cw13,1,43.82,95.0,106.42,19,37,51.351351351351354,5.6010526315789475,19,19,0,0,1,1
manha_2,40,multi,2,57.92,125.0,140.66,19,37,51.351351351351354,7.403157894736842,17,17,0,0,0,0
manha_2,41,cw1,1,48.62,101.0,118.08,27,37,72.97297297297297,4.373333333333333,26,26,0,0,1,2
manha_2,41,cw13,1,48.52,103.0,117.84,27,37,72.97297297297297,4.364444444444445,26,26,0,0,1,2
manha_2,41,multi,2,77.92,161.0,189.23,27,37,72.97297297297297,7.008518518518518,23,23,0,0,0,1
manha_2,42,cw1,1,48.5,101.0,117.79,31,37,83.78378378378379,3.799677419354839,31,31,0,0,1,2
manha_2,42,cw13,1,48.4,103.0,117.54,31,37,83.78378378378379,3.791612903225807,31,31,0,0,1,2
manha_2,42,multi,2,71.2,145.0,172.91,31,37,83.78378378378379,5.57774193548387,26,26,0,0,0,0
manha_2,43,cw1,1,48.5,101.0,117.79,27,37,72.97297297297297,4.362592592592593,26,26,0,0,1,2
manha_2,43,cw13,1,48.4,103.0,117.54,27,37,72.97297297297297,4.3533333333333335,26,26,0,0,1,2
manha_2,43,multi,2,73.4,148.0,178.26,27,37,72.97297297297297,6.602222222222222,21,21,0,0,0,1
manha_2,44,cw1,1,38.42,86.0,93.31,26,37,70.27027027027027,3.588846153846154,25,32,0,0,0,2
manha_2,44,cw13,1,38.42,86.0,93.31,26,37,70.27027027027027,3.588846153846154,25,32,0,0,0,2
manha_2,44,multi,2,46.92,110.0,113.95,26,37,70.27027027027027,4.382692307692308,25,25,0,0,0,0
manha_2,45,cw1,1,47.6,98.0,115.6,27,37,72.97297297297297,4.281481481481482,26,26,0,0,1,2
manha_2,45,cw13,1,47.5,100.0,115.36,27,37,72.97297297297297,4.272592592592592,26,26,0,0,1,2
manha_2,45,multi,2,66.3,133.0,161.02,27,37,72.97297297297297,5.963703703703704,21,21,0,0,0,1
manha_2,46,cw1,1,48.5,101.0,117.79,30,37,81.08108108108108,3.9263333333333335,29,29,0,0,1,2
manha_2,46,cw13,1,48.4,103.0,117.54,30,37,81.08108108108108,3.918,29,29,0,0,1,2
manha_2,46,multi,2,73.4,151.0,178.26,30,37,81.08108108108108,5.941999999999999,25,25,0,0,0,1
manha_2,47,cw1,1,44.02,93.0,106.91,28,37,75.67567567567568,3.818214285714286,28,28,0,0,1,1
manha_2,47,cw13,1,43.92,95.0,106.66,28,37,75.67567567567568,3.809285714285714,28,28,0,0,1,1
manha_2,47,multi,2,57.12,120.0,138.72,28,37,75.67567567567568,4.954285714285715,24,24,0,0,0,0
manha_2,48,cw1,1,38.42,86.0,93.31,27,37,72.97297297297297,3.455925925925926,26,30,0,0,0,2
manha_2,48,cw13,1,38.42,86.0,93.31,27,37,72.97297297297297,3.455925925925926,26,30,0,0,0,2
manha_2,48,multi,1,40.52,88.0,98.41,27,37,72.97297297297297,3.6448148148148145,25,25,0,0,0,1
manha_2,49,cw1,1,33.22,74.0,80.68,31,37,83.78378378378379,2.6025806451612907,27,33,0,0,0,1
manha_2,49,cw13,1,36.82,86.0,89.42,31,37,83.78378378378379,2.8845161290322583,28,33,0,0,0,1
manha_2,49,multi,1,39.02,86.0,94.76,31,37,83.78378378378379,3.0567741935483874,27,27,0,0,0,0
manha_2,50,cw1,1,48.62,101.0,118.08,26,37,70.27027027027027,4.541538461538462,25,25,0,0,1,2
manha_2,50,cw13,1,48.52,103.0,117.84,26,37,70.27027027027027,4.532307692307692,25,25,0,0,1,2
manha_2,50,multi,2,61.52,132.0,149.4,26,37,70.27027027027027,5.746153846153846,21,21,0,0,0,1
manha_2,51,cw1,1,48.62,101.0,118.08,28,37,75.67567567567568,4.217142857142857,27,27,0,0,1,2
manha_2,51,cw13,1,48.52,103.0,117.84,28,37,75.67567567567568,4.208571428571429,27,27,0,0,1,2
manha_2,51,multi,2,59.32,127.0,144.06,28,37,75.67567567567568,5.1450000000000005,21,21,0,0,0,1
manha_2,52,cw1,1,38.52,85.0,93.55,27,37,72.97297297297297,3.464814814814815,22,31,0,0,0,2
manha_2,52,cw13,1,38.52,85.0,93.55,27,37,72.97297297297297,3.464814814814815,22,31,0,0,0,2
manha_2,52,multi,2,46.22,98.0,112.25,27,37,72.97297297297297,4.157407407407407,19,19,0,0,0,0
manha_2,53,cw1,1,38.42,86.0,93.31,24,37,64.86486486486487,3.887916666666667,22,29,0,0,0,2
manha_2,53,cw13,1,38.42,86.0,93.31,24,37,64.86486486486487,3.887916666666667,22,29,0,0,0,2
manha_2,53,multi,2,63.82,136.0,154.99,24,37,64.86486486486487,6.457916666666667,20,20,0,0,0,1
manha_2,54,cw1,1,38.52,85.0,93.55,30,37,81.08108108108108,3.118333333333333,28,34,0,0,0,2
manha_2,54,cw13,1,38.52,85.0,93.55,30,37,81.08108108108108,3.118333333333333,28,34,0,0,0,2
manha_2,54,multi,1,39.12,80.0,95.01,30,37,81.08108108108108,3.1670000000000003,25,25,0,0,0,0
manha_2,55,cw1,1,48.62,101.0,118.08,29,37,78.37837837837837,4.071724137931034,27,27,0,0,1,2
manha_2,55,cw13,1,48.52,103.0,117.84,29,37,78.37837837837837,4.063448275862069,27,27,0,0,1,2
manha_2,55,multi,2,69.02,142.0,167.62,29,37,78.37837837837837,5.78,22,22,0,0,0,0
manha_2,56,cw1,1,38.42,86.0,93.31,25,37,67.56756756756756,3.7324,23,25,0,0,0,2
manha_2,56,cw13,1,38.42,86.0,93.31,25,37,67.56756756756756,3.7324,23,25,0,0,0,2
manha_2,56,multi,2,60.32,128.0,146.49,25,37,67.56756756756756,5.8596,22,22,0,0,0,0
manha_2,57,cw1,1,38.42,86.0,93.31,29,37,78.37837837837837,3.2175862068965517,24,34,0,0,0,2
manha_2,57,cw13,1,38.42,86.0,93.31,29,37,78.37837837837837,3.2175862068965517,24,34,0,0,0,2
manha_2,57,multi,2,63.92,134.0,155.24,29,37,78.37837837837837,5.353103448275863,26,26,0,0,0,1
manha_2,58,cw1,1,38.72,84.0,94.04,29,37,78.37837837837837,3.2427586206896555,27,39,0,0,0,2
manha_2,58,cw13,1,42.32,96.0,102.78,29,37,78.37837837837837,3.544137931034483,28,39,0,0,1,2
manha_2,58,multi,2,63.22,140.0,153.53,29,37,78.37837837837837,5.2941379310344825,23,23,0,0,0,1
manha_2,59,cw1,1,38.3,85.0,93.02,28,37,75.67567567567568,3.322142857142857,27,36,0,0,0,2
manha_2,59,cw13,1,38.3,85.0,93.02,28,37,75.67567567567568,3.322142857142857,27,36,0,0,0,2
manha_2,59,multi,2,59.6,130.0,144.74,28,37,75.67567567567568,5.1692857142857145,24,24,0,0,0,1
manha_2,60,cw1,1,47.82,99.0,116.14,29,37,78.37837837837837,4.004827586206897,27,27,0,0,1,2
manha_2,60,cw13,1,47.72,101.0,115.89,29,37,78.37837837837837,3.9962068965517243,27,27,0,0,1,2
manha_2,60,multi,2,53.02,117.0,128.76,29,37,78.37837837837837,4.4399999999999995,26,26,0,0,0,1
manha_2,61,cw1,1,44.02,93.0,106.91,24,37,64.86486486486487,4.454583333333333,24,24,0,0,1,1
manha_2,61,cw13,1,43.92,95.0,106.66,24,37,64.86486486486487,4.444166666666667,24,24,0,0,1,1
manha_2,61,multi,2,55.52,120.0,134.83,24,37,64.86486486486487,5.617916666666667,21,21,0,0,0,0
manha_2,62,cw1,1,48.52,101.0,117.84,26,37,70.27027027027027,4.532307692307692,24,24,0,0,1,2
manha_2,62,cw13,1,48.42,103.0,117.59,26,37,70.27027027027027,4.522692307692308,24,24,0,0,1,2
manha_2,62,multi,2,67.42,139.0,163.73,26,37,70.27027027027027,6.297307692307692,22,22,0,0,0,0
manha_2,63,cw1,1,38.52,85.0,93.55,24,37,64.86486486486487,3.8979166666666667,22,29,0,0,0,2
manha_2,63,cw13,1,38.52,85.0,93.55,24,37,64.86486486486487,3.8979166666666667,22,29,0,0,0,2
manha_2,63,multi,2,50.22,109.0,121.96,24,37,64.86486486486487,5.081666666666666,20,20,0,0,0,1
manha_2,64,cw1,1,48.62,101.0,118.08,25,37,67.56756756756756,4.7232,24,24,0,0,1,2
manha_2,64,cw13,1,48.52,103.0,117.84,25,37,67.56756756756756,4.7136000000000005,24,24,0,0,1,2
manha_2,64,multi,2,79.82,163.0,193.85,25,37,67.56756756756756,7.754,18,18,0,0,0,1
manha_2,65,cw1,1,38.4,85.0,93.26,18,37,48.648648648648646,5.181111111111111,17,25,0,0,0,2
manha_2,65,cw13,1,38.4,85.0,93.26,18,37,48.648648648648646,5.181111111111111,17,25,0,0,0,2
manha_2,65,multi,1,40.0,88.0,97.14,18,37,48.648648648648646,5.3966666666666665,17,17,0,0,0,1
manha_2,66,cw1,1,38.52,85.0,93.55,27,37,72.97297297297297,3.464814814814815,24,31,0,0,0,2
manha_2,66,cw13,1,38.52,85.0,93.55,27,37,72.97297297297297,3.464814814814815,24,31,0,0,0,2
manha_2,66,multi,2,50.62,110.0,122.94,27,37,72.97297297297297,4.553333333333334,22,22,0,0,0,1
manha_2,67,cw1,1,38.52,85.0,93.55,27,37,72.97297297297297,3.464814814814815,23,36,0,0,0,2
manha_2,67,cw13,1,38.52,85.0,93.55,27,37,72.97297297297297,3.464814814814815,23,36,0,0,0,2
manha_2,67,multi,2,63.52,132.0,154.26,27,37,72.97297297297297,5.713333333333333,23,23,0,0,0,1
manha_2,68,cw1,1,48.5,101.0,117.79,29,37,78.37837837837837,4.0617241379310345,28,28,0,0,1,2
manha_2,68,cw13,1,48.4,103.0,117.54,29,37,78.37837837837837,4.053103448275862,28,28,0,0,1,2
manha_2,68,multi,2,77.7,164.0,188.71,29,37,78.37837837837837,6.507241379310345,22,22,0,0,0,1
manha_2,69,cw1,1,48.5,101.0,117.79,27,37,72.97297297297297,4.362592592592593,26,26,0,0,1,2
manha_2,69,cw13,1,48.4,103.0,117.54,27,37,72.97297297297297,4.3533333333333335,26,26,0,0,1,2
manha_2,69,multi,2,77.9,163.0,189.19,27,37,72.97297297297297,7.007037037037037,25,25,0,0,0,1
manha_2,70,cw1,1,48.4,100.0,117.54,31,37,83.78378378378379,3.791612903225807,30,30,0,0,1,2
manha_2,70,cw13,1,48.3,102.0,117.3,31,37,83.78378378378379,3.7838709677419353,30,30,0,0,1,2
manha_2,70,multi,2,81.9,166.0,198.9,31,37,83.78378378378379,6.416129032258064,24,24,0,0,0,2
manha_2,71,cw1,1,46.52,96.0,112.98,23,37,62.16216216216216,4.912173913043478,23,23,0,0,1,2
manha_2,71,cw13,1,46.52,96.0,112.98,23,37,62.16216216216216,4.912173913043478,23,23,0,0,1,2
manha_2,71,multi,2,67.92,137.0,164.95,23,37,62.16216216216216,7.171739130434782,15,15,0,0,0,0
manha_2,72,cw1,1,38.42,86.0,93.31,28,37,75.67567567567568,3.3325,25,35,0,0,0,2
manha_2,72,cw13,1,38.42,86.0,93.31,28,37,75.67567567567568,3.3325,25,35,0,0,0,2
manha_2,72,multi,1,38.52,87.0,93.55,28,37,75.67567567567568,3.3410714285714285,25,25,0,0,0,1
manha_2,73,cw1,1,47.82,99.0,116.14,27,37,72.97297297297297,4.301481481481481,25,25,0,0,1,2
manha_2,73,cw13,1,47.72,101.0,115.89,27,37,72.97297297297297,4.292222222222223,25,25,0,0,1,2
manha_2,73,multi,2,58.92,127.0,143.09,27,37,72.97297297297297,5.29962962962963,25,25,0,0,0,1
manha_2,74,cw1,1,38.52,85.0,93.55,28,37,75.67567567567568,3.3410714285714285,27,32,0,0,0,2
manha_2,74,cw13,1,38.52,85.0,93.55,28,37,75.67567567567568,3.3410714285714285,27,32,0,0,0,2
manha_2,74,multi,2,59.32,129.0,144.07,28,37,75.67567567567568,5.145357142857143,26,26,0,0,0,0
manha_2,75,cw1,1,38.42,86.0,93.31,24,37,64.86486486486487,3.887916666666667,23,29,0,0,0,2
manha_2,75,cw13,1,38.42,86.0,93.31,24,37,64.86486486486487,3.887916666666667,23,29,0,0,0,2
manha_2,75,multi,1,39.02,81.0,94.76,24,37,64.86486486486487,3.9483333333333337,22,22,0,0,0,0
manha_2,76,cw1,1,38.52,85.0,93.55,23,37,62.16216216216216,4.067391304347826,20,27,0,0,0,2
manha_2,76,cw13,1,38.52,85.0,93.55,23,37,62.16216216216216,4.067391304347826,20,27,0,0,0,2
manha_2,76,multi,2,63.52,131.0,154.26,23,37,62.16216216216216,6.70695652173913,20,20,0,0,0,1
